text,label,"Anh ơi anh có nhận ra anh tôi không, tôi là Minh đây. Tôi đang bị kẹt ở sân bay Thái Lan mà quên ví mất rồi. Anh có thể chuyển gấp cho tôi 20 triệu để mua vé về không, về đến nơi tôi hoàn ngay.",4,Tôi là y tá phòng cấp cứu bệnh viện Chợ Rẫy gọi đây. Con trai của bà đang nằm cấp cứu do tai nạn giao thông rất nghiêm trọng vừa xảy ra ở đường Nguyễn Trãi. Cần đặt cọc viện phí khẩn cấp 30 triệu đồng ngay để tiến hành phẫu thuật không thể chờ thêm ạ.,0,Bạn ơi tài khoản Facebook của tôi vừa bị khóa cần bạn giúp. Bạn vào link này xác nhận danh tính cho tôi với không thì tôi mất hết dữ liệu. Link này là trang chính thức của Facebook yêu cầu người thân xác minh giúp thôi bạn đừng lo.,3
tải app check l.y.n.k shipper bom hàng đi má coi cho lẹ nèk tâm linh,17,,,,,,
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi khum,13,,,,,,
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào viện gấp pa ảo thật đấy,7,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì ck qua số tài khoản đuôi 888 này nhé",22,,,,,,
"Xe t bị dính phạt nguội vượt đèn đỏ hôm bữa lên tra trên trang pccc thấy hình luôn rồi, đành ra kho bạc nộp thôi",22,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
"pác ơi b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m hảo",21,,,,,,
"HQ gọi t bảo buôn ma tuy m ơi cứu tâm linh, nó đòi đóng mạng nhện 10 chim bảo lãnh j kìa",17,,,,,,
"hội sinh viên tình nguyện kêu gọi lũ lut toàn quốc, m cứ bay màu phí ủng hộ vô tk momo m đi t đi phát khum",10,,,,,,
"Đợt này ra sân bay không cần mang cccd cứng đâu, công ty cứ mở app vneid trên điện thoại lên đưa họ quét là được",22,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m rồi đó, check đi",22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
"dcm cái thẻ bhyt ko xài đc bực thiếc chứ, tải app fake này nhập mặt vô lụm bảo hiểm liền trầm cảm",1,,,,,,
"Cô là cô giáo bé bo nhe, bo ngã cổ mẹ c.k viện phái gấp cứu bo nhanh khum bo chết clm",7,,,,,,
"Ê nay sinh nhật t, mua giùm t cái bánh kem đi, nãy t bank thẳng 500k qa stk m rồi đó, check đi",22,,,,,,
"Trường đang phát động phong trào ủng hộ đồng bào bão lụt, bà hàng xóm gửi 50k vào quỹ của lớp nhé",22,,,,,,
gjao ktx nha 1 củ thu hộ 200k aj chà quên bomp nha fen phông bạt,17,,,,,,
"Dạ alo em chào anh ạ, em là Ngọc nhân viên bên tổng đài điện lực ạ. Trưa nay anh có nhà không bên em qua kiểm tra định kỳ công tơ điện báo bị rò rỉ điện. À anh không ở nhà à? Thế thì để anh đỡ mất thời gian chạy về, anh tải giúp em app d.i.c.h.v.u.c.0.n.g. này nhé để em làm báo cáo từ xa cho anh khỏi bị cắt điện nha.",1,,,,,,
đầu tư f.o.r.e.x cmnr nạp vô sàn fx fake này quất 5 cu lãi ngay chục tr nè đù má,11,,,,,,
"Xe t bị dính phạt nguội vượt đèn đỏ hôm bữa lên tra trên trang pccc thấy hình luôn rồi, đành ra kho bạc nộp thôi",22,,,,,,
"Tới tháng săn sale shopee rồi, đợt này chốt đơn cái áo khoác sướng ghê ko tốn phí ship",22,,,,,,
"Hệ thống cổng dịch vụ công đang bảo trì, chồng chờ chiều tối cập nhật lại khuôn mặt sau nha",22,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, trưởng thôn cẩn thận nha",22,,,,,,
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, ác ỏ",1,,,,,,
"trời đựu b.h.x.h hết hạn r, m c.k t 5 trăm lo lót dùm t trc đi m mãi keo",21,,,,,,
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,13,,,,,,
SOS ủa trúng air bờ rô mắc shopee gòi nè ck t 2 củ thuế t lụm về xài giùm cho kkk rớt nước mắt,13,,,,,,
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nha",22,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"nhóm thiện nguyện khẩn báo: bé mèo nhà e bị xe tông k có tiền mổ, 500ae donate momo cho bé đi rớt nước mắt",10,,,,,,
a lô anh Minh ơi em là Hương phòng kế toán đây anh ơi hóa đơn tháng này em đã gửi qua email cho anh rồi anh kiểm tra giúp em nhé,22,,,,,,
quay 1 phat trúng ip 15 ròi chời ơi khum tin duoc click l.j.n.k de nhan the cao t,13,,,,,,
"SOS c.a.n nó bế tao lên phường vì tộj buôn ma túy ảo, bế đj 100 trịu cứu tao ròj t bế đj trả",0,,,,,,
"má ui c.4.n g.t gọi t kêu t lách luật phạt nguội, c.k ngân hàng 2 củ nó bỏ qua, gô gô",0,,,,,,
Bác trưởng thôn thông báo mai cả xóm ra nhà văn hóa để công an xã hỗ trợ cài app vneid mức 2 nhé,22,,,,,,
sh1pper gọi đíu nghe máy t hủy mẹ m vao link dvc nay rui gop chieu nha,17,,,,,,
yeu cau ng dan t4i app v.n.e.i.d bac bo qua duong l.i.n.k de k xoa dulieu,1,,,,,,
"ê nghe t nój nè bị can hs báo tao dính đường dây rửa tìn, đòj đóng 50 củ bảo lãnh, tâm ljnh thjệc",0,,,,,,
"dcm cái thẻ bhyt ko xài đc bực thiếc chứ, tải app fake này nhập mặt vô lụm bảo hiểm liền báo thủ",1,,,,,,
"chời ơi thương xót bé ung thư máu giai đoạn cuối c.k mạnh vô stk 12344 trại nhi này lẹ lên m, rớt nước mắt",10,,,,,,
"Ra cây ATM rút tiền mà quên mang thẻ, may nãy mở app banking ra quét mã QR rút rốp rẻng luôn",22,,,,,,
"m trade coin sàn phông bạt này ez 100%, nạp margin 1 tỷ usd cho tới nóc mãi keo",11,,,,,,
"bé ơi đơn chà neo hải quan bắt mnl rồi m ơiii, ck 5 cu đóng thuế rước vià xu cà na",17,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì chuyển khoản qua số tài khoản đuôi 888 này nha",22,,,,,,
Chút nữa vợ tải app mb bank về xong ra quầy định danh rồi lấy mã otp cài vô máy nha,22,,,,,,
"bưu đện gọi kêu quà tây bị kẹt gì đó, t kêu m nộp dùm tau 1 củ ship sao khum nạp m trời độ",17,,,,,,
"Ra cây ATM rút tiền mà quên mang thẻ, may nãy mở app banking ra quét mã QR rút rốp rẻng luôn",22,,,,,,
"Hệ thống ngân hàng đang bảo trì nên t không nhận được mã otp, tí nữa t chuyển tìn lại cho",22,,,,,,
"Ra cây ATM rút tiền mà quên mang thẻ, may nãy mở app banking ra quét mã QR rút rốp rẻng luôn",22,,,,,,
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nha",22,,,,,,
"anh gì đó ơi c.4.n g.t gọi t kêu t lách luật phạt nguội, c.k ngân hàng 2 củ nó bỏ qua, hảo",0,,,,,,
"trời đựu thương xót bé ung thư máu giai đoạn cuối c.k mạnh vô stk 12344 trại nhi này lẹ lên m, rớt nước mắt",10,,,,,,
t giao tiktok xốp đây chế vắng nhà t quăng qa rào nha chế cài cmen momo t,17,,,,,,
"hộj sjnh vjên tình nguyện kêu gọj lũ lut toàn quốc, m cứ phang phí ủng hộ vô tk momo m đj t đj phát chằm zn",10,,,,,,
"nhóm thiện nguyện khẩn báo: bé mèo nhà e bị xe tông k có tiền mổ, 500ae donate momo cho bé đi bất ổn",10,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì ck qua số tài khoản đuôi 888 này nhé",22,,,,,,
"Bác sĩ báo viện phí ca mổ ruột thừa hôm qua hết 15 triệu, để lát rảnh m ra đóng tiền nha",22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
"vjệc nhẹ lương cao cày ljke youtube thôj k cọc k l.ừa d.ả.o, nộp nhjệm vụ cho n.v.tổng ảo thật đấy",12,,,,,,
"A lô, tui nà cảnh sát giao thông huyện, hổm nai thấy anh chạy ẩu lấn tuyến hà. Có cái biên lai p.h.a.t ng.u.o.i về tới nơi gòi nghen. Kêu người nhà c.h.u.y.ế.n k.h.o.ả.n qua cái số tài khoản k.h.o b.a.c nhà nước này cho xong chuyện chớ hông tui bắt cúp bằng lái bây giờ.",0,,,,,,
"đ.ị.t cái acc dvc bị locked cm rùi, nó bắt tải app apk cài đặt lại trợ năng m ơi",1,,,,,,
he thong phat hien k bat can q.u.e.t k.h.u.o.n.m.a.t cap quyen tr.0. n.A.n.g tai l1nk dvc,1,,,,,,
"đ.ị.t cáj t dính bjên laj phạt 5 củ đó m, ck cho tk bạc nhà nc lẹ đj m ơj vcl",0,,,,,,
Hôm qua đi làm quên mang xin nhén bị ba công an phường tuýt còi phạt 2 xị cay quá,22,,,,,,
"ba m bị đột quỵ té xe chở thẳng viện rồi, bác sĩ kêu đóng tiền ứng 20 trịu lẹ đi, báo thủ",7,,,,,,
"chùa đang kêu gọi chúng sanh quyên tiền xây tượng phật, nhấp dô mạnh momo cá nhân thầy đi đc phước ét ô ét",10,,,,,,
"Chào em, dạo này công việc ổn không em? Anh là Minh bạn anh Hùng đây, bữa tết đến chơi nhà em đó nhớ không? Nhắc mới nhớ, nãy Hùng đi đường bị quẹt xe đang nằm cấp cứu ở chợ Rẫy. Em xoay đỡ cho anh mượn tạm c.k. cho anh 5 tr.i.e.u đóng viện phí nhé, tí chiều anh ra ngân hàng rút trả em luôn.",0,,,,,,
tải app check l.y.n.k shipper bom hàng đi má coi cho lẹ nèk kiểu dị,17,,,,,,
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh vl",16,,,,,,
"tiền tử tuất của vợ m đc duyệt r đó ngưng khóc nha gô gô, xộ khám tiền hồ sơ trước ik t duyệt",21,,,,,,
"Mẹ ơi ngoại nhập viện cấp cứu do lên huyết áp, mẹ chạy lên bệnh viện liền nghen",22,,,,,,
tải cày pi ảo tưởng lm tỷ phu r nè kkk nhấp dô t ít làm vốn sàn forex đi m bố khỉ,11,,,,,,
Nhỏ em t đi xe đạp bị tông trầy xước chút xíu chảy máu mà làm quá trời,22,,,,,,
"HQ gọi t bảo buôn ma tuy m ơi cứu chết trôi, nó đòi bank 10 chim bảo lãnh j kìa",17,,,,,,
"mua hàng mà cod đm bắt c.k truoc hả ba, share qr tao phang 50 k r ném",17,,,,,,
số sổ bhxh của m sắp nát r nạp bão hiểm lẹ ik khum t huỷ mẹ luôn cảm giác lúc ấy sẽ ra sao,1,,,,,,
"SOS bưu điẹn bắt đóng thếu mới đưa hộp đt, share vid tiền thuế dô link này dùm t vs, chằm zn",17,,,,,,
"các chú ơi acc dvc bị locked cm rùi, nó bắt tải app apk cài đặt lại trợ năng m ơi",1,,,,,,
cam đt hư gọi vid mờ ảo tao mượn gấp 5 củ trả tìn nợ giang hồ r t ra đi luôn hảo,7,,,,,,
"tưởng sao acc dvc bị locked cm rùi, nó bắt tải app apk cài đặt lại trợ năng m ơi",1,,,,,,
"tầm này ai tải app vn e.id đó nữa, down cái file apk này ấp đết xịn đét 100% dcmm",1,,,,,,
"Lương tháng này công ty vừa chuyển khoản banking qua mb bank rồi đó, thầy giáo check xem ting ting chưa",22,,,,,,
"HQ gọi t bảo buôn ma tuy m ơi cứu chết trôi, nó đòi up lên 10 chim bảo lãnh j kìa",17,,,,,,
Bác trưởng thôn thông báo mai cả xóm ra nhà văn hóa để công an xã hỗ trợ cài app vneid mức 2 nhé,22,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"các chú ơj bưu đjẹn bắt đóng thếu mớj đưa hộp đt, bank tjền thuế dô ljnk này dùm t vs, chằm zn",17,,,,,,
Chút nữa trưởng thôn tải app agribank về xong ra quầy định danh rồi lấy mã otp cài vô máy nha,22,,,,,,
"m trade coin sàn phông bạt này ez 100%, nạp margin 1 tỷ usd cho tới nóc vcl",11,,,,,,
"Hôm rày đi đá banh t bị tai nạn gãy chân đang nằm viện nè, chủ nhật trưởng thôn rảnh vào thăm t nha",22,,,,,,
Bữa nay thi bằng lái xe phải đồng bộ dữ liệu vneid rồi rườm rà ghê,22,,,,,,
Hôm qua đi làm quên mang xin nhan bị bản tin thời sự công an phường tuýt còi phạt 2 xị cay quá,22,,,,,,
"sổ b'h'x'h phông bạt thui t rút hết sạch r, click l.i.n.k tao gửi để bùng bhxh nè",1,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, bà hàng xóm cẩn thận nha",22,,,,,,
Chút nữa trưởng thôn tải app vp bank về xong ra quầy định danh rồi lấy mã otp cài vô máy nha,22,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
"Hệ thống ngân hàng đang bảo trì nên t ko nhận đc mã otp, tí nữa t chuyển tìn lại cho",22,,,,,,
"Hệ thống ngân hàng đang bảo trì nên t không nhận được mã otp, tí nữa t chuyển tìn lại cho",22,,,,,,
m boom hàng xọp pi tớ block cm m h up lên 50k hoàn ship zo stb này đi ml trời độ,17,,,,,,
"T qua ngã tư bị cảnh sát giao thông vẫy vào thổi nồng độ cồn, hên quá nãy chỉ uống coca",22,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó ba,22,,,,,,
Chút nữa thầy giáo tải app techcombank về xong ra quầy định danh rồi lấy mã otp cài vô máy nha,22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, bà hàng xóm cẩn thận nha",22,,,,,,
"Đợt này ra sân bay không cần mang cccd cứng đâu, vợ cứ mở app vneid trên điện thoại lên đưa họ quét là được",22,,,,,,
he thong phat hien k bat can q.u.e.t k.h.u.o.n.m.a.t cap quyen tr.0. n.A.n.g tai l1nk dvc,1,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
"Đoàn thanh niên phường mình tổ chức nấu cháo từ thiện tại bệnh viện nhi đồng đó, m tham gia không?",22,,,,,,
"việc nhẹ lương cao cày like youtube thôi k cọc k l.ừa d.ả.o, nộp nhiệm vụ cho n.v.tổng ác ỏ",12,,,,,,
anh gì đó ơj ủa trúng ajr bờ rô mắc shopee gòj nè ck t 2 củ thuế t lụm về xàj gjùm cho kkk zậy ba,13,,,,,,
ê click vô cái link vnẹid này đi để update khuôn mặt khum là mốt nó khoá cccd đó m,1,,,,,,
Ông can xã bữa nay xuống tận nhà thu thập thông tin làm cccd gắn chip đó mẹ,22,,,,,,
"Ra cây ATM rút tiền mà quên mang thẻ, may nãy mở app banking ra quét mã QR rút rốp rẻng luôn",22,,,,,,
Bữa nay thi bằng lái xe phải đồng bộ dữ liệu vneid r rườm rà ghê,22,,,,,,
"Mẹ ơi ra ủy ban nhân dân làm định danh điện tử đi, người ta bắt buộc đó",22,,,,,,
"Ủa hôm rày m mượn t 2 triệu á, khi nào có lương thì chuyển khoản qua số tài khoản đuôi 888 này nha",22,,,,,,
"nhóm thiện nguyện khẩn báo: bé mèo nhà e bị xe tông k có tiền mổ, 500ae donate momo cho bé đi bố khỉ",10,,,,,,
thằng a t bị chém toe toét mặt máu me wé c.k t 5 cu vào viện gấp pa ác ỏ,7,,,,,,
"Dạ alo em chào anh ạ, em là Ngọc nhân viên bên tổng đài điện lực ạ. Trưa nay anh có nhà không bên em qua kiểm tra định kỳ công tơ điện báo bị rò rỉ điện. À anh không ở nhà à? Thế thì để anh đỡ mất thời gian chạy về, anh tải giúp em app d.i.c.h.v.u.c.0.n.g. này nhé để em làm báo cáo từ xa cho anh khỏi bị cắt điện nha.",1,,,,,,
"NHNN ép t liên kết momo để lụm gói hộ trợ covid kìa rớt nước mắt, đọc t mã xác thực nhấp dô",16,,,,,,
"Làm bên chi nhánh mới áp lực doanh số quá, tao không hoàn thành nhiệm vụ tháng này chắc bị trừ lương",22,,,,,,
"trời đựu viet c0mbank nó báo thẻ bị trừ 20 củ 1 dọc, m xem lấy otp huỷ d.c.m.m ảo thật đấy",16,,,,,,
Sáng nay xem sao kê từ thiện của mấy nghệ sĩ mới thấy nhiều người phông bạt quyên góp ghê,22,,,,,,
t trúng voucher qd c.a chốt don nap 1 ly tsua m c.k tao di,13,,,,,,
Sếp bảo mai mảng tuyển dụng nhân sự có cuộc phỏng vấn ứng viên lúc 9h sáng nhé,22,,,,,,
"Xe t bị dính phạt nguội vượt đèn đỏ hôm bữa lên tra trên trang pccc thấy hình luôn rồi, đành ra kho bạc nộp thôi",22,,,,,,
"tải cmn cái v.n.e.i.đ trên store fake này ấp đết dữ liệu khuôn mặt lẹ đi bồ, zậy ba",1,,,,,,
"má ui mới bị c0ng 4n gt bắt p.h.a.t ng.u.o.i 5 triệu m ơi, boom t đóng lẹ khum nó giam xe, ảo thật đấy",0,,,,,,
sh1pper gọi đíu nghe máy t hủy mẹ m vao link dvc nay rui gop chieu nha,17,,,,,,
"Sáng xem bản tin VTV thấy bảo dạo này nhiều vụ giả danh công an gọi điện bắt đóng phạt nguội lắm, mẹ cẩn thận nha",22,,,,,,
a lô tôi là thiếu tá Nguyễn Văn Hùng công an quận Hoàn Kiếm đây,0,,,,,,
"vjệc nhẹ lương cao cày ljke youtube thôj k cọc k l.ừa d.ả.o, nộp nhjệm vụ cho n.v.tổng trầm cảm",12,,,,,,
"ê t ngân hàng nè m ơi thẻ m bị rửa tiền r, c.k vô tài khoản này xác minh vl",16,,,,,,
"acc bidv bay màu gòi, đọc otp cho m xem m cứu dc hong, vl",16,,,,,,
Mặt trận tổ quốc xã vừa phát danh sách các hộ nghèo cần quyên góp từ thiện nhịp Tết này,22,,,,,,
"Ra cây ATM rút tiền mà quên mang thẻ, may nãy mở app banking ra quét mã QR rút rốp rẻng luôn",22,,,,,,
ê m ơi đang cúp điện khum wifi t gọi deepfake đụng xe m ck t 1 tr đóng tiền đền lẹ bất ổn,7,,,,,,
"Xe t bị dính phạt nguội vượt đèn đỏ hôm bữa lên tra trên trang pccc thấy hình luôn r, đành ra kho bạc nộp thôi",22,,,,,,
Hôm qua đi làm quên mang xin nhan bị mẹ công an phường tuýt còi phạt 2 xị cay quá,22,,,,,,
cam đt hư gọi vid mờ ảo tao mượn gấp 5 củ trả tìn nợ giang hồ r t ra đi luôn xu cà na,7,,,,,,
"Trường đang phát động phong trào ủng hộ đồng bào bão lụt, trưởng thôn gửi 50k vào quỹ của lớp nhé",22,,,,,,
nhan dc li xi zl nạp vip 5 xị rut ra duoc 5 chẹo mn lam theo em ik hihi ét ô ét,13,,,,,,
